time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-6.468877200381656,-2.358761947538157,25.24802470440793,6.164045029869779,0.3267995467700855,0.0,-5.172707854108023,-2.0589819263760694,4.633290340428076,-0.07805575975060669,0.05763839683623548,0.0,447.54039365480855,448.6769084356578,448.81768000318345,448.04379744463927
4.199999999999998,-6.786758751780722,-2.4848699288896876,25.52890399145105,6.159278197290067,0.32993435202730304,0.0,-5.423562794045059,-2.1449766543446906,4.7280586335823935,-0.08238450262712077,0.03837607067272843,0.0,486.7393462753149,485.296828047196,485.2230264870682,484.8933977562943
4.259999999999997,-7.118845613797342,-2.615890550856182,25.81265114774106,6.154557136017871,0.33293977368808925,0.0,-5.646308288382055,-2.2227423487241356,4.729413276185525,-0.07215946604366548,0.06678644112641911,0.0,457.87940502963806,460.13592406557854,457.89689443191037,458.70499654270384
4.319999999999996,-7.46458300475272,-2.75172600296613,26.096930438305794,6.149787029884699,0.3373064665668055,0.0,-5.878672764060668,-2.3054256645932454,4.745599067597035,-0.10120399718919323,0.08265702618975287,0.0,464.66486940949153,465.91140634980366,466.31361890097514,464.0335262688108
4.379999999999995,-7.824370015705815,-2.892605000731365,26.382040165094512,6.143816059284788,0.342182972143493,0.0,-6.1146818087302455,-2.3909782114664306,4.7570048446508855,-0.09634023574769628,0.07835908810311365,0.0,466.22947062285334,465.8984683111448,465.5154571330912,465.88794088791036
4.439999999999993,-8.196223502199192,-3.0378469451219265,26.66156211944291,6.137646050026774,0.347192236280887,0.0,-6.281182955476095,-2.4508421834792906,4.5606096581826066,-0.12078631234421458,0.09215334743617087,0.0,395.1190437130653,396.3956521161932,396.6484158752187,394.38519480804155
4.499999999999992,-8.579828923181713,-3.187419539287404,26.933717638724822,6.130557000153985,0.3527258866128875,0.0,-6.506248144520336,-2.5354147897078105,4.5104290009649946,-0.11334595873745572,0.09237530359265148,0.0,446.64902784483473,446.6742511150774,448.38673664388386,448.9785093821202
4.559999999999991,-8.978169258731619,-3.3426267132739014,27.205672702548235,6.124157269213104,0.3580556494767224,0.0,-6.772212893861169,-2.638608332747922,4.553286654920672,-0.09585430575458681,0.08058441545977627,0.0,480.02851068381796,479.13861411283824,479.55788806617005,480.8757854021564
4.6199999999999894,-9.391135595105416,-3.5035065029294983,27.476170780785075,6.118335790322018,0.36337575100086195,0.0,-6.993964771586195,-2.724445581128089,4.462706303509295,-0.09947256895558575,0.10126330144609139,0.0,437.08218401342316,438.8091568759312,440.0142950796089,439.7064063115091
4.679999999999988,-9.817777427740719,-3.669718112396624,27.741713635918607,6.112683481783591,0.3704734860464445,0.0,-7.228129675511359,-2.8163107663114126,4.387862677764487,-0.08534143911223048,0.13989780168486005,0.0,444.17726955399274,447.3469518387803,445.4204610128988,446.5673372844598
4.739999999999987,-10.257996439743645,-3.8412376174946687,28.001008478381713,6.107867274764173,0.378779203733143,0.0,-7.446701674960147,-2.9013151331848563,4.254695122721122,-0.0716869185199725,0.1353190629168428,0.0,428.2145885943838,427.8433610607729,426.5650901626876,427.7243222568644
4.799999999999986,-10.71226693414309,-4.018250067491176,28.25406579759046,6.103237936463913,0.38745360269030105,0.0,-7.696449564225731,-2.9993354404737027,4.179483880076625,-0.09128633998429114,0.15856167855248898,0.0,448.8607264084872,450.7623494533512,449.7523520076202,448.1568389159428
4.859999999999984,-11.181274915917463,-4.201013780631097,28.501391558341446,6.097335895175242,0.39685271085916884,0.0,-7.9380406850305,-3.0931000943041007,4.063754009264914,-0.11884244101857597,0.1525345736238448,0.0,439.4001104104091,438.92356572489354,437.83016513857046,435.52183114031027
4.919999999999983,-11.6654944445561,-4.389710832059527,28.74282920317351,6.090131912483891,0.4061919093388022,0.0,-8.203430542230171,-3.197189913628049,3.982849228289708,-0.1226314213698945,0.16125024519546613,0.0,453.2178582536598,453.94032801544904,451.38861708543766,451.06989037331266
4.979999999999982,-12.166101280134795,-4.5848635248037235,28.97981291717286,6.083016713377294,0.41566342365753517,0.0,-8.484268227122337,-3.30826296817923,3.9150671602409224,-0.11153107050906093,0.15003725477719468,0.0,460.17751908850425,459.31144426223455,459.8839286316945,460.7503997292409
5.0399999999999805,-12.68308843082033,-4.786465640810783,29.21102537188121,6.076004890756812,0.42469219878532005,0.0,-8.749496265394967,-3.412154141680964,3.7908366075480977,-0.1305224715215654,0.151348820081361,0.0,444.9721421461194,445.10079260609143,443.7050915646819,442.13015219530286
